step,rollout/ep_rew_mean,train/entropy_loss,entropy,algorithm,condition,safety,seed,experiment,run_id
50197,-227.61661754575067,-2.6262678488114872,2.6262678488114872,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
52203,-226.7532656023033,-2.618690856079321,2.618690856079321,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
54209,-228.93680236492958,-2.602017843162773,2.602017843162773,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
56216,-231.05164512661932,-2.5835075495700517,2.5835075495700517,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
58222,-233.8536195544466,-2.5834648996305773,2.5834648996305773,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
60228,-230.44843342083607,-2.5826568925550624,2.5826568925550624,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
62234,-234.6114450792332,-2.568422299277834,2.568422299277834,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
64240,-231.32991098910964,-2.570443010690752,2.570443010690752,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
66247,-231.59807283179163,-2.558514313424743,2.558514313424743,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
68253,-236.80563299946303,-2.555079216408886,2.555079216408886,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
70259,-236.33434155279485,-2.5559740484911773,2.5559740484911773,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
72265,-242.01278128110047,-2.549441353554608,2.549441353554608,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
74272,-239.8680187276157,-2.5469279572015493,2.5469279572015493,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
76278,-237.620086646339,-2.537272173491141,2.537272173491141,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
78284,-239.12479605785586,-2.5309035274503016,2.5309035274503016,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
80290,-238.74723540418194,-2.525035794109206,2.525035794109206,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
82296,-234.8571000043728,-2.516390856744078,2.516390856744078,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
84303,-236.6055560898507,-2.512258654954051,2.512258654954051,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
86309,-238.85340182732946,-2.5010632569660634,2.5010632569660634,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
88315,-236.3567402546477,-2.497367451873309,2.497367451873309,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
90321,-233.97663132122682,-2.4951702351668827,2.4951702351668827,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
92328,-235.11831700763742,-2.493348800322797,2.493348800322797,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
94334,-234.88143375362992,-2.4918358629789403,2.4918358629789403,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
96340,-234.75014876911592,-2.491156709018501,2.491156709018501,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
98346,-236.6997033013813,-2.491761528432067,2.491761528432067,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
100353,-238.2570370674843,-2.4920965535175323,2.4920965535175323,IPPO,Blind,True,seed_1,IPPO_Blind_Coupled_Safety_True,44
2048,-250.238460380706,-3.0108901037725606,3.0108901037725606,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
4054,-249.84139544751093,-2.963242350531032,2.963242350531032,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
6060,-248.07353937721118,-2.9488082772806314,2.9488082772806314,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
8066,-248.19520669523567,-2.928529217353721,2.928529217353721,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
10072,-250.30090173430412,-2.915283639000543,2.915283639000543,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
12079,-246.44246384039818,-2.868005438261231,2.868005438261231,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
14085,-238.83180291117182,-2.8297930296560176,2.8297930296560176,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
16091,-229.33668938472434,-2.7695607381495724,2.7695607381495724,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
18097,-226.45353269739343,-2.753529538328558,2.753529538328558,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
20104,-221.95605139349723,-2.7025153178734045,2.7025153178734045,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
22110,-219.4108034091843,-2.673291686372895,2.673291686372895,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
24116,-211.15879666089808,-2.628809782153989,2.628809782153989,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
26122,-206.81061466390503,-2.5941936022187497,2.5941936022187497,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
28128,-194.42528344177103,-2.5588468534404445,2.5588468534404445,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
30135,-193.9317001415375,-2.528815185037122,2.528815185037122,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
32141,-184.60307435385624,-2.5015159322105163,2.5015159322105163,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
34147,-171.87254413326914,-2.4757520843091796,2.4757520843091796,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
36153,-160.0565875152348,-2.4674334274481295,2.4674334274481295,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
38160,-137.0005462067473,-2.4361910413652583,2.4361910413652583,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
40166,-127.00157238870072,-2.42227678830002,2.42227678830002,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
42172,-122.87971624229564,-2.4193584645978383,2.4193584645978383,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
44178,-113.5663640897901,-2.3962499686540095,2.3962499686540095,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
46184,-111.29869747624346,-2.372566215881256,2.372566215881256,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
48191,-100.4634559368887,-2.3557311544580566,2.3557311544580566,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
50197,-93.13249777656847,-2.3540835301066414,2.3540835301066414,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
52203,-78.60704544651009,-2.341127869961437,2.341127869961437,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
54209,-71.33363153920727,-2.3214252020447605,2.3214252020447605,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
56216,-62.4922405891741,-2.312902425820782,2.312902425820782,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
58222,-56.16752088307652,-2.2893531375612137,2.2893531375612137,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
60228,-41.313309390335746,-2.2843354003900136,2.2843354003900136,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
62234,-36.00405032368138,-2.2762286782934287,2.2762286782934287,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
64240,-23.43691229012768,-2.261807098145232,2.261807098145232,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
66247,-16.301335723930777,-2.2439317386487967,2.2439317386487967,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
68253,-11.15431062158211,-2.2273658755448733,2.2273658755448733,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
70259,-6.917780427249759,-2.2236063607449177,2.2236063607449177,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
72265,-3.034340431816373,-2.224515548045886,2.224515548045886,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
74272,-6.423124483298538,-2.2102254039639058,2.2102254039639058,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
76278,-3.821814941780902,-2.2050285205787965,2.2050285205787965,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
78284,1.6533749598808498,-2.182334914143216,2.182334914143216,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
80290,3.8318556867792326,-2.172631179624741,2.172631179624741,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
82296,2.48141213660508,-2.16718221353609,2.16718221353609,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
84303,5.012872405790403,-2.1567158216904305,2.1567158216904305,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
86309,11.011599605210172,-2.147395928346811,2.147395928346811,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
88315,14.609964264796993,-2.1406522704948783,2.1406522704948783,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
90321,14.876005249803775,-2.1390686000166137,2.1390686000166137,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
92328,16.878183687209365,-2.134930412164524,2.134930412164524,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
94334,16.35844047662684,-2.1237778035049395,2.1237778035049395,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
96340,14.627622639651094,-2.1166307617377584,2.1166307617377584,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
98346,14.923335235843671,-2.1167395023027753,2.1167395023027753,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
100353,16.713980820431445,-2.1239039743383255,2.1239039743383255,IPPO,Blind,True,seed_2,IPPO_Blind_Coupled_Safety_True,44
2048,-254.62831770949998,-3.0059402906104618,3.0059402906104618,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
4054,-244.10548602634339,-2.9406644539829503,2.9406644539829503,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
6060,-244.91383141971704,-2.8978334109351183,2.8978334109351183,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
8066,-240.52735619952068,-2.8763022943779886,2.8763022943779886,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
10072,-237.4654025705669,-2.834099568643429,2.834099568643429,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
12079,-246.3595436221302,-2.809195618629023,2.809195618629023,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
14085,-236.83362895903593,-2.773274131766963,2.773274131766963,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
16091,-230.9136331071208,-2.745909478252898,2.745909478252898,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
18097,-223.30235394459618,-2.7000626220524357,2.7000626220524357,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
20104,-198.07769152347166,-2.6735628179283215,2.6735628179283215,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
22110,-207.060101760189,-2.608823522733574,2.608823522733574,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
24116,-193.33967877111598,-2.585780416800714,2.585780416800714,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
26122,-190.58490434385803,-2.5455528164205212,2.5455528164205212,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
28128,-183.63612920922216,-2.543273323555704,2.543273323555704,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
30135,-177.67006994206756,-2.533746511548949,2.533746511548949,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
32141,-172.59443667350703,-2.5195600268706677,2.5195600268706677,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
34147,-167.0322290141907,-2.5174866107382794,2.5174866107382794,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
36153,-156.1873254234013,-2.485032856798152,2.485032856798152,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
38160,-153.70064987733036,-2.485778783685931,2.485778783685931,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
40166,-139.27701509679278,-2.475216169756079,2.475216169756079,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
42172,-130.73116627337575,-2.4513529159482936,2.4513529159482936,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
44178,-124.85835727787247,-2.443867410858536,2.443867410858536,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
46184,-115.19443174652034,-2.4118540262657464,2.4118540262657464,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
48191,-98.41011381328836,-2.3857948016358663,2.3857948016358663,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
50197,-90.60824899347722,-2.364180028506102,2.364180028506102,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
52203,-79.11203895333504,-2.3450312249380847,2.3450312249380847,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
54209,-72.71432889496786,-2.322120727258581,2.322120727258581,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
56216,-60.474305257831624,-2.3230728618079555,2.3230728618079555,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
58222,-49.79918854970801,-2.308531800180882,2.308531800180882,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
60228,-35.98654539434537,-2.3004317475599754,2.3004317475599754,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
62234,-31.373851291271013,-2.2840217943621948,2.2840217943621948,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
64240,-23.903943045050024,-2.258145205070454,2.258145205070454,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
66247,-19.193750721541033,-2.2528893354269464,2.2528893354269464,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
68253,-10.883301236678223,-2.2295054869367332,2.2295054869367332,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
70259,-10.2221232336225,-2.2235761466222757,2.2235761466222757,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
72265,-4.640553858901805,-2.2076767239743984,2.2076767239743984,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
74272,-2.6355437259773216,-2.218248282236535,2.218248282236535,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
76278,-0.27265608225958454,-2.2181207604453794,2.2181207604453794,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
78284,2.3617984499514857,-2.2113686759889273,2.2113686759889273,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
80290,5.136542037183715,-2.2121833074242088,2.2121833074242088,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
82296,6.636407154492195,-2.198625704146178,2.198625704146178,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
84303,8.826399986154994,-2.1947009121579204,2.1947009121579204,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
86309,13.652275440508598,-2.188470087828666,2.188470087828666,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
88315,16.083132795073176,-2.1826443938703712,2.1826443938703712,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
90321,17.67674174143371,-2.1814025247169035,2.1814025247169035,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
92328,16.629916406356667,-2.1764933937817066,2.1764933937817066,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
94334,15.442816359409445,-2.1694019534031694,2.1694019534031694,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
96340,17.092576540338083,-2.1567258636256748,2.1567258636256748,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
98346,17.829243456755,-2.148983597075049,2.148983597075049,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
100353,16.7128550152949,-2.145008094715451,2.145008094715451,IPPO,Blind,True,seed_3,IPPO_Blind_Coupled_Safety_True,44
2048,-227.86963915816878,-3.0119008308045596,3.0119008308045596,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
4054,-219.86706312592557,-2.9694326054242848,2.9694326054242848,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
6060,-217.94028727135637,-2.918342876265117,2.918342876265117,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
8066,-218.62378983984055,-2.8815909603301084,2.8815909603301084,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
10072,-219.92305728966318,-2.8528613699932635,2.8528613699932635,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
12079,-224.05976898600534,-2.7871616569597712,2.7871616569597712,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
14085,-220.81457986637332,-2.7700295868429006,2.7700295868429006,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
16091,-216.10295809415848,-2.732230437982161,2.732230437982161,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
18097,-218.90707659195033,-2.7064759937167477,2.7064759937167477,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
20104,-211.58546850374557,-2.6912065317807157,2.6912065317807157,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
22110,-206.69450718122215,-2.6424482003515526,2.6424482003515526,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
24116,-209.95894736489754,-2.6060942827632747,2.6060942827632747,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
26122,-205.55113611858928,-2.5774303107205756,2.5774303107205756,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
28128,-197.916977163182,-2.5442257971190987,2.5442257971190987,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
30135,-178.6726202648498,-2.5436522688979504,2.5436522688979504,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
32141,-167.6098909661877,-2.5099572503164804,2.5099572503164804,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
34147,-165.5590113708278,-2.4823613222387158,2.4823613222387158,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
36153,-153.30810212656974,-2.4653275134500046,2.4653275134500046,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
38160,-150.62593638062148,-2.4327065507239056,2.4327065507239056,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
40166,-134.49820939777283,-2.4118649003441446,2.4118649003441446,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
42172,-126.38450141059384,-2.3999867082273383,2.3999867082273383,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
44178,-116.20896033741029,-2.38098281420232,2.38098281420232,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
46184,-100.09173838401966,-2.365553025513549,2.365553025513549,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
48191,-96.33804541366253,-2.3461803003006856,2.3461803003006856,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
50197,-91.99948898102204,-2.318060275602953,2.318060275602953,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
52203,-83.59416028840813,-2.3110120209715737,2.3110120209715737,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
54209,-69.01657007844487,-2.317505371672605,2.317505371672605,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
56216,-65.93182152473575,-2.30482345148911,2.30482345148911,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
58222,-67.08342569270751,-2.2945630524518497,2.2945630524518497,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
60228,-57.99625336640604,-2.2887184976877575,2.2887184976877575,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
62234,-46.174334351580306,-2.26493870049806,2.26493870049806,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
64240,-33.703241717804104,-2.269371218287592,2.269371218287592,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
66247,-28.751077937518993,-2.25904339259394,2.25904339259394,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
68253,-23.94872464440976,-2.260714557371199,2.260714557371199,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
70259,-14.562778491028256,-2.2420007897196923,2.2420007897196923,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
72265,-15.993348226030086,-2.2446504641854217,2.2446504641854217,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
74272,-12.106746838295852,-2.2377117271170532,2.2377117271170532,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
76278,-6.954941790796993,-2.2290165648402,2.2290165648402,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
78284,-1.8677067202150275,-2.218334434115495,2.218334434115495,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
80290,-0.10286354378691985,-2.2051566090247072,2.2051566090247072,IPPO,Blind,True,seed_4,IPPO_Blind_Coupled_Safety_True,44
